Data;Hora;TI;TR;TA;ValorPID;
2022/09/4;18:53:18;29.38;27.00;40.00;-66.25
2022/09/4;18:53:18;29.38;27.00;40.00;-91.25
2022/09/4;18:53:18;29.31;27.00;40.00;-64.38
2022/09/4;18:53:18;29.31;27.00;40.00;-89.38
2022/09/4;18:53:18;29.25;27.00;40.00;-62.50
2022/09/4;18:53:18;29.12;27.00;40.00;-40.00
2022/09/4;18:53:18;29.12;27.00;40.00;-83.75
2022/09/4;18:53:18;29.06;27.00;40.00;-56.88
2022/09/4;18:53:18;29.06;27.00;40.00;-81.88
2022/09/4;18:53:18;29.00;27.00;40.00;-55.00
2022/09/4;18:53:18;28.94;27.00;40.00;-53.12
2022/09/4;18:53:18;28.94;27.00;40.00;-78.12
2022/09/4;18:53:18;28.88;27.00;40.00;-51.25
2022/09/4;18:53:18;28.88;27.00;40.00;-76.25
2022/09/4;18:53:18;28.81;27.00;40.00;-49.38
2022/09/4;18:53:18;28.75;27.00;40.00;-47.50
2022/09/4;18:53:18;28.75;27.00;40.00;-72.50
2022/09/4;18:53:18;28.69;27.00;40.00;-45.62
2022/09/4;18:53:18;28.62;27.00;40.00;-43.75
2022/09/4;18:53:18;28.62;27.00;40.00;-68.75
2022/09/4;18:53:18;28.56;27.00;40.00;-41.88
2022/09/4;18:53:18;28.56;27.00;40.00;-66.88
2022/09/4;18:53:18;28.56;27.00;40.00;-66.88
2022/09/4;18:53:18;28.50;27.00;40.00;-40.00
2022/09/4;18:53:18;28.50;27.00;40.00;-65.00
2022/09/4;18:53:18;28.44;27.00;40.00;-40.00
2022/09/4;18:53:18;28.44;27.00;40.00;-63.12
2022/09/4;18:53:18;28.44;27.00;40.00;-63.12
2022/09/4;18:53:18;28.31;27.00;40.00;-40.00
2022/09/4;18:53:18;28.31;27.00;40.00;-59.38
2022/09/4;18:53:18;28.31;27.00;40.00;-59.38
2022/09/4;18:53:18;28.31;27.00;40.00;-59.38
2022/09/4;18:53:18;28.25;27.00;40.00;-40.00
2022/09/4;18:53:18;28.19;27.00;40.00;-40.00
2022/09/4;18:53:18;28.19;27.00;40.00;-55.62
2022/09/4;18:53:18;28.12;27.00;40.00;-40.00
2022/09/4;18:53:18;28.12;27.00;40.00;-53.75
2022/09/4;18:53:18;28.06;27.00;40.00;-40.00
2022/09/4;18:53:18;28.00;27.00;40.00;-40.00
2022/09/4;18:53:18;28.00;27.00;40.00;-50.00
